Round,Agent,Bid,Winning_Bid
1489,Agent 3,1.002373218536377,False
1489,Agent 4,1.049709677696228,False
1489,Agent 5,1.0,True
1490,Agent 1,1.0540670156478882,False
1490,Agent 2,1.0,True
1490,Agent 3,1.007941484451294,False
1490,Agent 4,1.052588701248169,False
1490,Agent 5,1.0,True
1491,Agent 1,1.0099155902862549,False
1491,Agent 2,1.0,True
1491,Agent 3,1.0,True
1491,Agent 4,1.0491384267807007,False
1491,Agent 5,1.020845651626587,False
1492,Agent 1,1.0,True
1492,Agent 2,1.007920265197754,False
1492,Agent 3,1.0,True
1492,Agent 4,1.010596752166748,False
1492,Agent 5,1.0467907190322876,False
1493,Agent 1,1.0,True
1493,Agent 2,1.0104235410690308,False
1493,Agent 3,1.0169386863708496,False
1493,Agent 4,1.0,True
1493,Agent 5,1.0407471656799316,False
1494,Agent 1,1.0,True
1494,Agent 2,1.0067222118377686,False
1494,Agent 3,1.0041556358337402,False
1494,Agent 4,1.0,True
1494,Agent 5,1.0,True
1495,Agent 1,1,True
1495,Agent 2,1,True
1495,Agent 3,1,True
1495,Agent 4,1,True
1495,Agent 5,1,True
1496,Agent 1,1,True
1496,Agent 2,1,True
1496,Agent 3,1,True
1496,Agent 4,1,True
1496,Agent 5,1,True
1497,Agent 1,1.0,True
1497,Agent 2,1.0149410963058472,False
1497,Agent 3,1.0,True
1497,Agent 4,1.0,True
1497,Agent 5,1.0,True
1498,Agent 1,1.0,True
1498,Agent 2,1.0346040725708008,False
1498,Agent 3,1.0,True
1498,Agent 4,1.0251665115356445,False
1498,Agent 5,1.0538551807403564,False
1499,Agent 1,1.0008795261383057,True
1499,Agent 2,1.0353924036026,False
1499,Agent 3,1.0142242908477783,False
1499,Agent 4,1.034085988998413,False
1499,Agent 5,1.084301233291626,False
1500,Agent 1,1.05698561668396,False
1500,Agent 2,1.0078942775726318,True
1500,Agent 3,1.024695873260498,False
1500,Agent 4,1.0395536422729492,False
1500,Agent 5,1.0916131734848022,False
1501,Agent 1,1.0881781578063965,False
1501,Agent 2,1.012483835220337,True
1501,Agent 3,1.0155599117279053,False
1501,Agent 4,1.038583755493164,False
1501,Agent 5,1.0697038173675537,False
1502,Agent 1,1.1009511947631836,False
1502,Agent 2,1.0493024587631226,False
1502,Agent 3,1.0,True
1502,Agent 4,1.0129530429840088,False
1502,Agent 5,1.0281126499176025,False
1503,Agent 1,1.09684157371521,False
1503,Agent 2,1.0716768503189087,False
1503,Agent 3,1.0,True
1503,Agent 4,1.0,True
1503,Agent 5,1.0,True
1504,Agent 1,1.0756332874298096,False
1504,Agent 2,1.068466305732727,False
1504,Agent 3,1.0,True
1504,Agent 4,1.0,True
1504,Agent 5,1.00601327419281,False
1505,Agent 1,1.0240793228149414,False
1505,Agent 2,1.0490005016326904,False
1505,Agent 3,1.009291648864746,False
1505,Agent 4,1.0,True
1505,Agent 5,1.0,True
1506,Agent 1,1.0,True
1506,Agent 2,1.0085504055023193,False
1506,Agent 3,1.0204867124557495,False
1506,Agent 4,1.0,True
1506,Agent 5,1.0,True
1507,Agent 1,1.0,True
1507,Agent 2,1.0,True
1507,Agent 3,1.0127058029174805,False
1507,Agent 4,1.0,True
1507,Agent 5,1.0,True
1508,Agent 1,1.0,True
1508,Agent 2,1.0,True
1508,Agent 3,1.0,True
1508,Agent 4,1.017781376838684,False
1508,Agent 5,1.01456618309021,False
1509,Agent 1,1.0,True
1509,Agent 2,1.0,True
1509,Agent 3,1.0,True
1509,Agent 4,1.0415140390396118,False
1509,Agent 5,1.002522587776184,False
1510,Agent 1,1.0,True
1510,Agent 2,1.0,True
1510,Agent 3,1.0,True
1510,Agent 4,1.0578349828720093,False
1510,Agent 5,1.0,True
1511,Agent 1,1.0,True
1511,Agent 2,1.0,True
1511,Agent 3,1.0,True
1511,Agent 4,1.0443323850631714,False
1511,Agent 5,1.0011255741119385,False
1512,Agent 1,1.0,True
1512,Agent 2,1.0,True
1512,Agent 3,1.0488117933273315,False
1512,Agent 4,1.0102049112319946,False
1512,Agent 5,1.0,True
1513,Agent 1,1.0,True
1513,Agent 2,1.0,True
1513,Agent 3,1.0673872232437134,False
1513,Agent 4,1.0,True
1513,Agent 5,1.0258156061172485,False
1514,Agent 1,1.0282880067825317,False
1514,Agent 2,1.005431056022644,False
1514,Agent 3,1.0745588541030884,False
1514,Agent 4,1.0,True
1514,Agent 5,1.037778377532959,False
1515,Agent 1,1.0587562322616577,False
1515,Agent 2,1.0485081672668457,False
1515,Agent 3,1.0505822896957397,False
1515,Agent 4,1.0,True
1515,Agent 5,1.0160932540893555,False
1516,Agent 1,1.0761206150054932,False
1516,Agent 2,1.058178424835205,False
1516,Agent 3,1.0187453031539917,False
1516,Agent 4,1.0,True
1516,Agent 5,1.0,True
1517,Agent 1,1.0776457786560059,False
1517,Agent 2,1.0617817640304565,False
1517,Agent 3,1.0,True
1517,Agent 4,1.0155375003814697,False
1517,Agent 5,1.0,True
1518,Agent 1,1.0565800666809082,False
1518,Agent 2,1.0427581071853638,False
1518,Agent 3,1.0,True
1518,Agent 4,1.0373162031173706,False
1518,Agent 5,1.0,True
1519,Agent 1,1.0277137756347656,False
1519,Agent 2,1.0052952766418457,False
1519,Agent 3,1.0,True
1519,Agent 4,1.0443565845489502,False
1519,Agent 5,1.0,True
1520,Agent 1,1.0,True
1520,Agent 2,1.0,True
1520,Agent 3,1.0,True
1520,Agent 4,1.0383250713348389,False
1520,Agent 5,1.0,True
1521,Agent 1,1.0,True
1521,Agent 2,1.0,True
1521,Agent 3,1.0481996536254883,False
1521,Agent 4,1.0113812685012817,False
1521,Agent 5,1.0334546566009521,False
1522,Agent 1,1.0,True
1522,Agent 2,1.0,True
1522,Agent 3,1.0722694396972656,False
1522,Agent 4,1.0,True
1522,Agent 5,1.0630364418029785,False
1523,Agent 1,1.0,True
1523,Agent 2,1.0,True
1523,Agent 3,1.071036696434021,False
1523,Agent 4,1.0,True
1523,Agent 5,1.0701611042022705,False
1524,Agent 1,1.0,True
1524,Agent 2,1.021454095840454,False
1524,Agent 3,1.0599935054779053,False
1524,Agent 4,1.0,True
1524,Agent 5,1.0671019554138184,False
1525,Agent 1,1.0,True
1525,Agent 2,1.0558044910430908,False
1525,Agent 3,1.0204412937164307,False
1525,Agent 4,1.0,True
1525,Agent 5,1.0494959354400635,False
1526,Agent 1,1.0,True
1526,Agent 2,1.0522571802139282,False
1526,Agent 3,1.0,True
1526,Agent 4,1.0,True
1526,Agent 5,1.0181199312210083,False
1527,Agent 1,1.0297527313232422,False
1527,Agent 2,1.0488605499267578,False
1527,Agent 3,1.0,True
1527,Agent 4,1.0272626876831055,False
1527,Agent 5,1.0,True
1528,Agent 1,1.064063310623169,False
1528,Agent 2,1.0359582901000977,False
1528,Agent 3,1.0,True
1528,Agent 4,1.0513145923614502,False
1528,Agent 5,1.0,True
1529,Agent 1,1.062744379043579,False
1529,Agent 2,1.0,True
1529,Agent 3,1.0126374959945679,False
1529,Agent 4,1.0446171760559082,False
1529,Agent 5,1.0,True
1530,Agent 1,1.041620135307312,False
1530,Agent 2,1.0,True
1530,Agent 3,1.0477020740509033,False
1530,Agent 4,1.0369185209274292,False
1530,Agent 5,1.0,True
1531,Agent 1,1.0,True
1531,Agent 2,1.0210398435592651,False
1531,Agent 3,1.061405897140503,False
1531,Agent 4,1.0051500797271729,False
1531,Agent 5,1.0083049535751343,False
1532,Agent 1,1.0,True
1532,Agent 2,1.0201513767242432,False
1532,Agent 3,1.0609846115112305,False
1532,Agent 4,1.0,True
1532,Agent 5,1.0133916139602661,False
1533,Agent 1,1.0,True
1533,Agent 2,1.0023150444030762,False
1533,Agent 3,1.0526347160339355,False
1533,Agent 4,1.0,True
1533,Agent 5,1.0,True
1534,Agent 1,1.0,True
1534,Agent 2,1.0,True
1534,Agent 3,1.0269665718078613,False
1534,Agent 4,1.0,True
1534,Agent 5,1.0,True
1535,Agent 1,1.0350754261016846,False
1535,Agent 2,1.0,True
1535,Agent 3,1.0,True
1535,Agent 4,1.0,True
1535,Agent 5,1.019895076751709,False
1536,Agent 1,1.0448799133300781,False
1536,Agent 2,1.0,True
1536,Agent 3,1.0,True
1536,Agent 4,1.0,True
1536,Agent 5,1.028128981590271,False
1537,Agent 1,1.02773118019104,False
1537,Agent 2,1.0,True
1537,Agent 3,1.0015878677368164,False
1537,Agent 4,1.0405175685882568,False
1537,Agent 5,1.0203051567077637,False
1538,Agent 1,1.0,True
1538,Agent 2,1.0,True
1538,Agent 3,1.0,True
1538,Agent 4,1.0718249082565308,False
1538,Agent 5,1.0039921998977661,False
1539,Agent 1,1.0,True
1539,Agent 2,1.0147459506988525,False
1539,Agent 3,1.0243360996246338,False
1539,Agent 4,1.0887746810913086,False
1539,Agent 5,1.0,True
1540,Agent 1,1.0095940828323364,False
1540,Agent 2,1.029427170753479,False
1540,Agent 3,1.0067416429519653,False
1540,Agent 4,1.0985134840011597,False
1540,Agent 5,1.0,True
1541,Agent 1,1.0049691200256348,False
1541,Agent 2,1.0293768644332886,False
1541,Agent 3,1.0,True
1541,Agent 4,1.0829355716705322,False
1541,Agent 5,1.0,True
1542,Agent 1,1.0,True
1542,Agent 2,1.0172975063323975,False
1542,Agent 3,1.0,True
1542,Agent 4,1.0646644830703735,False
1542,Agent 5,1.0277385711669922,False
1543,Agent 1,1.0,True
1543,Agent 2,1.0,True
1543,Agent 3,1.0,True
1543,Agent 4,1.0368818044662476,False
1543,Agent 5,1.046340823173523,False
1544,Agent 1,1.0,True
1544,Agent 2,1.0,True
1544,Agent 3,1.0,True
1544,Agent 4,1.0053244829177856,False
1544,Agent 5,1.0457395315170288,False
1545,Agent 1,1.0265491008758545,False
1545,Agent 2,1.0,True
1545,Agent 3,1.0388023853302002,False
1545,Agent 4,1.0,True
1545,Agent 5,1.012195348739624,False
1546,Agent 1,1.0345606803894043,False
1546,Agent 2,1.0011134147644043,False
1546,Agent 3,1.0427908897399902,False
1546,Agent 4,1.0,True
1546,Agent 5,1.0,True
1547,Agent 1,1.0323389768600464,False
1547,Agent 2,1.0162875652313232,False
1547,Agent 3,1.0241057872772217,False
1547,Agent 4,1.0,True
1547,Agent 5,1.0,True
1548,Agent 1,1.0236291885375977,False
1548,Agent 2,1.0228108167648315,False
1548,Agent 3,1.0,True
1548,Agent 4,1.0,True
1548,Agent 5,1.0,True
1549,Agent 1,1.0,True
1549,Agent 2,1.017519474029541,False
1549,Agent 3,1.0,True
1549,Agent 4,1.0,True
1549,Agent 5,1.000962257385254,False
1550,Agent 1,1.0,True
1550,Agent 2,1.0,True
1550,Agent 3,1.0139833688735962,False
1550,Agent 4,1.023071050643921,False
1550,Agent 5,1.014702558517456,False
1551,Agent 1,1.0,True
1551,Agent 2,1.0,True
1551,Agent 3,1.0147438049316406,False
1551,Agent 4,1.0499017238616943,False
1551,Agent 5,1.000767469406128,False
1552,Agent 1,1.0,True
1552,Agent 2,1.0,True
1552,Agent 3,1.0,True
1552,Agent 4,1.0650211572647095,False
1552,Agent 5,1.0,True
1553,Agent 1,1.028029203414917,False
1553,Agent 2,1.0,True
1553,Agent 3,1.0042765140533447,False
1553,Agent 4,1.075987696647644,False
1553,Agent 5,1.0,True
1554,Agent 1,1.0518012046813965,False
1554,Agent 2,1.0356028079986572,False
1554,Agent 3,1.0,True
1554,Agent 4,1.0657402276992798,False
1554,Agent 5,1.0,True
1555,Agent 1,1.0526174306869507,False
1555,Agent 2,1.0610476732254028,False
1555,Agent 3,1.0251164436340332,False
1555,Agent 4,1.0360283851623535,False
1555,Agent 5,1.016351342201233,True
1556,Agent 1,1.047215223312378,False
1556,Agent 2,1.0799717903137207,False
1556,Agent 3,1.0155096054077148,False
1556,Agent 4,1.0046807527542114,True
1556,Agent 5,1.0680360794067383,False
1557,Agent 1,1.0298621654510498,False
1557,Agent 2,1.0913101434707642,False
1557,Agent 3,1.0002708435058594,False
1557,Agent 4,1.0,True
1557,Agent 5,1.0920114517211914,False
1558,Agent 1,1.0,True
1558,Agent 2,1.0792536735534668,False
1558,Agent 3,1.0,True
1558,Agent 4,1.0,True
1558,Agent 5,1.081772804260254,False
1559,Agent 1,1.0,True
1559,Agent 2,1.0667046308517456,False
1559,Agent 3,1.0,True
1559,Agent 4,1.0,True
1559,Agent 5,1.0582809448242188,False
1560,Agent 1,1.0,True
1560,Agent 2,1.037108063697815,False
1560,Agent 3,1.0,True
1560,Agent 4,1.023384690284729,False
1560,Agent 5,1.0139163732528687,False
1561,Agent 1,1.0204782485961914,False
1561,Agent 2,1.0,True
1561,Agent 3,1.0152382850646973,False
1561,Agent 4,1.0348801612854004,False
1561,Agent 5,1.0,True
1562,Agent 1,1.0259689092636108,False
1562,Agent 2,1.0,True
1562,Agent 3,1.0402024984359741,False
1562,Agent 4,1.0249037742614746,False
1562,Agent 5,1.0,True
1563,Agent 1,1.020145058631897,False
1563,Agent 2,1.0,True
1563,Agent 3,1.044083833694458,False
1563,Agent 4,1.0,True
1563,Agent 5,1.0,True
1564,Agent 1,1.0,True
1564,Agent 2,1.0,True
1564,Agent 3,1.0231609344482422,False
1564,Agent 4,1.0,True
1564,Agent 5,1.0,True
1565,Agent 1,1,True
1565,Agent 2,1,True
1565,Agent 3,1,True
1565,Agent 4,1,True
1565,Agent 5,1,True
1566,Agent 1,1,True
1566,Agent 2,1,True
1566,Agent 3,1,True
1566,Agent 4,1,True
1566,Agent 5,1,True
1567,Agent 1,1.0,True
1567,Agent 2,1.0468566417694092,False
1567,Agent 3,1.0,True
1567,Agent 4,1.0,True
1567,Agent 5,1.0,True
1568,Agent 1,1.0193504095077515,False
1568,Agent 2,1.0887761116027832,False
1568,Agent 3,1.0,True
1568,Agent 4,1.0084176063537598,False
1568,Agent 5,1.0385301113128662,False
1569,Agent 1,1.0399353504180908,False
1569,Agent 2,1.0955884456634521,False
1569,Agent 3,1.0028403997421265,True
1569,Agent 4,1.0245780944824219,False
1569,Agent 5,1.0888607501983643,False
1570,Agent 1,1.0525001287460327,False
1570,Agent 2,1.084780216217041,False
1570,Agent 3,1.0422247648239136,False
1570,Agent 4,1.0297592878341675,True
1570,Agent 5,1.1105228662490845,False
1571,Agent 1,1.0496339797973633,False
1571,Agent 2,1.0552098751068115,False
1571,Agent 3,1.0445983409881592,True
1571,Agent 4,1.058786392211914,False
1571,Agent 5,1.1027718782424927,False
1572,Agent 1,1.0422556400299072,False
1572,Agent 2,1.0127348899841309,True
1572,Agent 3,1.0831485986709595,False
1572,Agent 4,1.0574766397476196,False
1572,Agent 5,1.0822800397872925,False
1573,Agent 1,1.0088199377059937,False
1573,Agent 2,1.0,True
1573,Agent 3,1.0716984272003174,False
1573,Agent 4,1.0464692115783691,False
1573,Agent 5,1.060032844543457,False
1574,Agent 1,1.0,True
1574,Agent 2,1.0,True
1574,Agent 3,1.0438003540039062,False
1574,Agent 4,1.0189964771270752,False
1574,Agent 5,1.0164105892181396,False
1575,Agent 1,1.0,True
1575,Agent 2,1.0018877983093262,False
1575,Agent 3,1.0,True
1575,Agent 4,1.0,True
1575,Agent 5,1.0,True
1576,Agent 1,1.0,True
1576,Agent 2,1.002682089805603,False
1576,Agent 3,1.0,True
1576,Agent 4,1.0,True
1576,Agent 5,1.0,True
1577,Agent 1,1,True
1577,Agent 2,1,True
1577,Agent 3,1,True
1577,Agent 4,1,True
1577,Agent 5,1,True
1578,Agent 1,1,True
1578,Agent 2,1,True
1578,Agent 3,1,True
1578,Agent 4,1,True
1578,Agent 5,1,True
1579,Agent 1,1.0,True
1579,Agent 2,1.0,True
1579,Agent 3,1.0415195226669312,False
1579,Agent 4,1.046466588973999,False
1579,Agent 5,1.0160167217254639,False
1580,Agent 1,1.0,True
1580,Agent 2,1.0,True
1580,Agent 3,1.055528163909912,False
1580,Agent 4,1.0794494152069092,False
1580,Agent 5,1.0429455041885376,False
1581,Agent 1,1.0264694690704346,False
1581,Agent 2,1.007371425628662,True
1581,Agent 3,1.014173984527588,False
1581,Agent 4,1.0740382671356201,False
1581,Agent 5,1.049734115600586,False
1582,Agent 1,1.0482419729232788,False
1582,Agent 2,1.0474488735198975,False
1582,Agent 3,1.0,True
1582,Agent 4,1.0551482439041138,False
1582,Agent 5,1.029921293258667,False
1583,Agent 1,1.0541071891784668,False
1583,Agent 2,1.0570393800735474,False
1583,Agent 3,1.0,True
1583,Agent 4,1.0351715087890625,False
1583,Agent 5,1.0,True
1584,Agent 1,1.0397276878356934,False
1584,Agent 2,1.0563392639160156,False
1584,Agent 3,1.0,True
1584,Agent 4,1.0196630954742432,False
1584,Agent 5,1.0,True
1585,Agent 1,1.0009479522705078,False
1585,Agent 2,1.0279909372329712,False
1585,Agent 3,1.0355453491210938,False
1585,Agent 4,1.0,True
1585,Agent 5,1.0,True
1586,Agent 1,1.0,True
1586,Agent 2,1.0,True
1586,Agent 3,1.02537202835083,False
1586,Agent 4,1.0,True
1586,Agent 5,1.0,True
1587,Agent 1,1.0,True
1587,Agent 2,1.0,True
1587,Agent 3,1.0086487531661987,False
1587,Agent 4,1.0045721530914307,False
1587,Agent 5,1.0,True
1588,Agent 1,1.0,True
1588,Agent 2,1.0,True
1588,Agent 3,1.0040130615234375,False
1588,Agent 4,1.005753755569458,False
1588,Agent 5,1.0362554788589478,False
1589,Agent 1,1.0,True
1589,Agent 2,1.0,True
1589,Agent 3,1.0,True
1589,Agent 4,1.0,True
1589,Agent 5,1.038854718208313,False
1590,Agent 1,1.0,True
1590,Agent 2,1.0097153186798096,False
1590,Agent 3,1.0,True
1590,Agent 4,1.0,True
1590,Agent 5,1.032471776008606,False
1591,Agent 1,1.0,True
1591,Agent 2,1.0476512908935547,False
1591,Agent 3,1.0,True
1591,Agent 4,1.0297203063964844,False
1591,Agent 5,1.009960412979126,False
1592,Agent 1,1.0,True
1592,Agent 2,1.0413492918014526,False
1592,Agent 3,1.0,True
1592,Agent 4,1.023948073387146,False
1592,Agent 5,1.0,True
1593,Agent 1,1.0279364585876465,False
1593,Agent 2,1.021674394607544,False
1593,Agent 3,1.049593448638916,False
1593,Agent 4,1.008699655532837,False
1593,Agent 5,1.0,True
1594,Agent 1,1.0849347114562988,False
1594,Agent 2,1.0049247741699219,False
1594,Agent 3,1.0867564678192139,False
1594,Agent 4,1.0,True
1594,Agent 5,1.0,True
1595,Agent 1,1.108286738395691,False
1595,Agent 2,1.0,True
1595,Agent 3,1.0757782459259033,False
1595,Agent 4,1.0,True
1595,Agent 5,1.0,True
1596,Agent 1,1.135157823562622,False
1596,Agent 2,1.0,True
1596,Agent 3,1.062274694442749,False
1596,Agent 4,1.007375955581665,False
1596,Agent 5,1.0,True
1597,Agent 1,1.1124646663665771,False
1597,Agent 2,1.0,True
1597,Agent 3,1.0200713872909546,False
1597,Agent 4,1.0015779733657837,False
1597,Agent 5,1.0,True
1598,Agent 1,1.0913054943084717,False
1598,Agent 2,1.0,True
1598,Agent 3,1.0,True
1598,Agent 4,1.0,True
1598,Agent 5,1.0171993970870972,False
1599,Agent 1,1.0706127882003784,False
1599,Agent 2,1.0,True
1599,Agent 3,1.0,True
1599,Agent 4,1.0005077123641968,False
1599,Agent 5,1.0547958612442017,False
1600,Agent 1,1.0282796621322632,False
1600,Agent 2,1.0,True
1600,Agent 3,1.0,True
1600,Agent 4,1.0,True
1600,Agent 5,1.0631263256072998,False
1601,Agent 1,1.0,True
1601,Agent 2,1.0,True
1601,Agent 3,1.0,True
1601,Agent 4,1.0,True
1601,Agent 5,1.065617561340332,False
1602,Agent 1,1.0,True
1602,Agent 2,1.054187297821045,False
1602,Agent 3,1.0,True
1602,Agent 4,1.017876386642456,False
1602,Agent 5,1.0349141359329224,False
1603,Agent 1,1.0,True
1603,Agent 2,1.0865129232406616,False
1603,Agent 3,1.0335643291473389,False
1603,Agent 4,1.032424807548523,False
1603,Agent 5,1.0,True
1604,Agent 1,1.0,True
1604,Agent 2,1.0926905870437622,False
1604,Agent 3,1.070824384689331,False
1604,Agent 4,1.0192437171936035,False
1604,Agent 5,1.0,True
1605,Agent 1,1.0,True
1605,Agent 2,1.0707708597183228,False
1605,Agent 3,1.0804119110107422,False
1605,Agent 4,1.006885051727295,False
1605,Agent 5,1.0,True
1606,Agent 1,1.0,True
1606,Agent 2,1.0260916948318481,False
1606,Agent 3,1.0660234689712524,False
1606,Agent 4,1.0,True
1606,Agent 5,1.0,True
1607,Agent 1,1.0073015689849854,False
1607,Agent 2,1.0,True
1607,Agent 3,1.0519764423370361,False
1607,Agent 4,1.0,True
1607,Agent 5,1.0,True
1608,Agent 1,1.0233361721038818,False
1608,Agent 2,1.0,True
1608,Agent 3,1.0043832063674927,False
1608,Agent 4,1.0,True
1608,Agent 5,1.0557279586791992,False
1609,Agent 1,1.0416820049285889,False
1609,Agent 2,1.0,True
1609,Agent 3,1.0,True
1609,Agent 4,1.0212899446487427,False
1609,Agent 5,1.0916885137557983,False
1610,Agent 1,1.035568118095398,False
1610,Agent 2,1.0,True
1610,Agent 3,1.0,True
1610,Agent 4,1.0197557210922241,False
1610,Agent 5,1.0885770320892334,False
1611,Agent 1,1.0046520233154297,False
1611,Agent 2,1.0082809925079346,False
1611,Agent 3,1.0,True
1611,Agent 4,1.0154078006744385,False
1611,Agent 5,1.0767743587493896,False
1612,Agent 1,1.0,True
1612,Agent 2,1.0186443328857422,False
1612,Agent 3,1.0,True
1612,Agent 4,1.009303092956543,False
1612,Agent 5,1.0507843494415283,False
1613,Agent 1,1.0,True
1613,Agent 2,1.0025476217269897,False
1613,Agent 3,1.032962679862976,False
1613,Agent 4,1.0,True
1613,Agent 5,1.0106842517852783,False
1614,Agent 1,1.0,True
1614,Agent 2,1.0,True
1614,Agent 3,1.0664288997650146,False
1614,Agent 4,1.0,True
1614,Agent 5,1.0,True
1615,Agent 1,1.0,True
1615,Agent 2,1.0,True
1615,Agent 3,1.0,True
1615,Agent 4,1.0174741744995117,False
1615,Agent 5,1.0,True
1616,Agent 1,1.0,True
1616,Agent 2,1.0,True
1616,Agent 3,1.206594467163086,False
1616,Agent 4,1.014517068862915,False
1616,Agent 5,1.0,True
1617,Agent 1,1.008461594581604,False
1617,Agent 2,1.0269490480422974,False
1617,Agent 3,1.2802401781082153,False
1617,Agent 4,1.0090771913528442,False
1617,Agent 5,1.0,True
1618,Agent 1,1.0361765623092651,False
1618,Agent 2,1.0414665937423706,False
1618,Agent 3,1.3186659812927246,False
1618,Agent 4,1.0,True
1618,Agent 5,1.0,True
1619,Agent 1,1.0443962812423706,False
1619,Agent 2,1.0474196672439575,False
1619,Agent 3,1.3431665897369385,False
1619,Agent 4,1.0132068395614624,False
1619,Agent 5,1.0,True
1620,Agent 1,1.0346477031707764,False
1620,Agent 2,1.039394497871399,False
1620,Agent 3,1.3060702085494995,False
1620,Agent 4,1.023611068725586,False
1620,Agent 5,1.0,True
1621,Agent 1,1.0125887393951416,True
1621,Agent 2,1.0221320390701294,False
1621,Agent 3,1.2436120510101318,False
1621,Agent 4,1.0256544351577759,False
1621,Agent 5,1.0431262254714966,False
1622,Agent 1,1.031544804573059,False
1622,Agent 2,1.0,True
1622,Agent 3,1.157027006149292,False
1622,Agent 4,1.0150647163391113,False
1622,Agent 5,1.075216293334961,False
1623,Agent 1,1.0370118618011475,False
1623,Agent 2,1.0,True
1623,Agent 3,1.0454585552215576,False
1623,Agent 4,1.0,True
1623,Agent 5,1.093592643737793,False
1624,Agent 1,1.0318975448608398,False
1624,Agent 2,1.0008900165557861,False
1624,Agent 3,1.0,True
1624,Agent 4,1.0,True
1624,Agent 5,1.0812019109725952,False
1625,Agent 1,1.016347885131836,False
1625,Agent 2,1.009181261062622,False
1625,Agent 3,1.0,True
1625,Agent 4,1.0,True
